project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P110599,Contract Award,OP00039114,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039114,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039114
P110599,Contract Award,OP00039118,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039118,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039118
P110599,Contract Award,OP00039120,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039120,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039120
P110599,Contract Award,OP00039115,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039115,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039115
P110599,Contract Award,OP00039117,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039117,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039117
P110599,Contract Award,OP00039119,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039119,,FESPII-1350-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039119
P106685,General Procurement Notice,OP00038945,Argentina,2016,,World Bank,MDB-financed,,"Agricultural markets, commercialization and agri-business; Social Protection; Other Agriculture, Fishing and Forestry; Other Water Supply, Sanitation and Waste Management; Public Administration - Agriculture, Fishing & Forestry; Social Protection",,,USD,,,,,,,,,,,,,,,,,,,,,,OP00038945,,,AR Socio-Economic Inclusion In Rural Areas,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038945
P110599,Contract Award,OP00038914,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00038914,,FESPII-1070-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038914
P110462,Contract Award,OP00038903,Argentina,2016,,World Bank,MDB-financed,,Mining; Public Administration - Energy and Extractives; Renewable Energy Biomass; Central Government (Central Agencies),,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00038903,,PRAMU 206 - SBCC,Argentina Mining Environmental Restoration Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038903
P106735,Contract Award,OP00038845,Argentina,2016,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00038845,,PHIP-924-LPI-B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038845
P106735,Contract Award,OP00038846,Argentina,2016,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00038846,,PHIP-924-LPI-B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038846
P070628,Request for Expression of Interest,OP00038185,Argentina,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00038185,,01/16,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038185
P145686,Contract Award,OP00038128,Argentina,2016,,World Bank,MDB-financed,,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00038128,,644/2015,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038128
P120198,Contract Award,OP00037778,Argentina,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00037778,,NGT-12-LPI-O-,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037778
P110599,Contract Award,OP00037695,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00037695,,FESP II 372 SBCC CF,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037695
P110599,Contract Award,OP00037696,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00037696,,FESP II 370 SBCC CF,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037696
P120198,Contract Award,OP00037049,Argentina,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,Least Cost Selection,,,,,OP00037049,,PP N° 04/15,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037049
P105680,Invitation for Bids,OP00034813,Argentina,2016,,World Bank,MDB-financed,,"Sanitation; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Water Supply; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Central Government (Central Agencies)",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034813,,MR 118 LPI O,Matanza-Riachuelo Basin (MRB) Sustainable Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034813
P110599,Invitation for Bids,OP00035042,Argentina,2016,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035042,,PHIP 870 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035042
P106684,Invitation for Bids,OP00036330,Argentina,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Public Administration - Agriculture, Fishing & Forestry; Irrigation and Drainage; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Agriculture, Fishing and Forestry; Agro-industry; Agricultural markets, commercialization and agri-business",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00036330,,LPI PROSAP II 1905 BM-NQP-7597-020-B,AR PROSAP2 - Second Provincial Agricultural Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00036330
P120211,Contract Award,OP00036304,Argentina,2016,,World Bank,MDB-financed,,"Water Supply; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Sanitation; Water Supply; Sewerage; Other Transportation; Other Public Administration",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00036304,,04/15,Norte Grande Water Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00036304
P132098,Contract Award,OP00040095,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Other Agriculture, Fishing and Forestry",,,USD,,Year,1.0,366.0,,,,,,,,,,,,,,,,,,OP00040095,,,JSDF BZ Promoting Sustainable Natural Resource-based Livelihoods,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00040095
P132098,Contract Award,OP00040049,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Other Agriculture, Fishing and Forestry",,,USD,,Month,12.0,366.0,,,,,,,,,,,,,,,,,,OP00040049,,,JSDF BZ Promoting Sustainable Natural Resource-based Livelihoods,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00040049
P132098,Contract Award,OP00039901,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Other Agriculture, Fishing and Forestry",,,USD,,Day,7.0,7.0,,,,,,,,,,,,,,,,,,OP00039901,,,JSDF BZ Promoting Sustainable Natural Resource-based Livelihoods,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039901
P132098,Contract Award,OP00039344,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Other Agriculture, Fishing and Forestry",,,USD,,Day,10.0,10.0,,,,,,,,,,,,,,,,,,OP00039344,,,JSDF BZ Promoting Sustainable Natural Resource-based Livelihoods,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039344
P132098,Contract Award,OP00039099,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Other Agriculture, Fishing and Forestry",,,USD,,Month,2.5,76.0,,,,,,,,,,,,,,,,,,OP00039099,,,JSDF BZ Promoting Sustainable Natural Resource-based Livelihoods,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039099
P130474,Request for Expression of Interest,OP00036104,Belize,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Forestry; Public Administration - Agriculture, Fishing & Forestry; Other Agriculture, Fishing and Forestry; Public Administration - Agriculture, Fishing & Forestry",,,USD,,,,,,,,,,,,,,,,,Consultant Qualification  Selection,,,1.0,,OP00036104,,Grant No: P130474,Management and Protection of Key Biodiversity Areas in Belize,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00036104
P127338,Request for Expression of Interest,OP00035798,Belize,2016,,World Bank,MDB-financed,,"Central Government (Central Agencies); Urban Transport; Other Water Supply, Sanitation and Waste Management; Public Administration - Agriculture, Fishing & Forestry; Public Administration - Transportation; Other Public Administration; Other Transportation; Central Government (Central Agencies); Urban Transport; Other Water Supply, Sanitation and Waste Management; Public Administration - Agriculture, Fishing & Forestry; Public Administration - Transportation; Other Public Administration; Other Transportation",,,USD,,,,,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00035798,,ID No: 8416-BZ / C30,Climate Resilient Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035798
P122007,Contract Award,OP00039804,Bolivia,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Aviation; Roads and highways; Aviation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039804,,AASANA/PMAR/CB/LPI-02/2015,National Roads and Airport Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039804
P143995,General Procurement Notice,OP00039176,Bolivia,2016,,World Bank,MDB-financed,,Social Protection; Public Administration - Social Protection; Secondary Education; Public Administration - Social Protection,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00039176,,,Bolivia: Improving Employability and Labor Income of Youth Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039176
P106700,Contract Award,OP00039055,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039055,,LPI/PISA/01/2014,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039055
P106700,Contract Award,OP00039056,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039056,,LPI/PISA/01/2014,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039056
P106700,Contract Award,OP00039054,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039054,,LPI/PISA/01/2014,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039054
P106700,Contract Award,OP00039046,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039046,,LPI/PISA/02/2015,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039046
P106700,Contract Award,OP00039045,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039045,,LPI/PISA/02/2015,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039045
P106700,Contract Award,OP00039047,Bolivia,2016,,World Bank,MDB-financed,,"Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Crops",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00039047,,LPI/PISA/02/2015,Agricultural Innovation and Services,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039047
P127837,General Procurement Notice,OP00038142,Bolivia,2016,,World Bank,MDB-financed,,Energy Transmission and Distribution; Renewable Energy Solar; Public Administration - Energy and Extractives; Energy Transmission and Distribution; Renewable Energy Solar; Public Administration - Energy and Extractives,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00038142,,,Access and Renewable Energy Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038142
P152281,General Procurement Notice,OP00037422,Bolivia,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00037422,,,Santa Cruz Road Corridor Connector Project (San Ignacio - San Jose),https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037422
P083979,Contract Award,OP00036830,Bolivia,2016,,World Bank,MDB-financed,,"Sanitation; Sub-National Government; Social Protection; Urban Transport; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Sub-National Government; Social Protection; Micro- and SME finance; Waste Management",,,USD,,Year,1.0,366.0,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00036830,,GCA/LPI/001/15,Bolivia Urban Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00036830
P126537,Invitation for Bids,OP00040369,Brazil,2016,,World Bank,MDB-financed,IBRD80950,Agriculture,goods,,USD,342521.25,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00040369,,BR-CPRM-32-2,Energy and Mineral Sector Strengthening,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00040369
P126537,Invitation for Bids,OP00040374,Brazil,2016,,World Bank,MDB-financed,IBRD80950,Agriculture,goods,,USD,97656.25,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00040374,,BR-CEPEL-4514-GO-RFB,Energy and Mineral Sector Strengthening,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00040374
P121495,Request for Expression of Interest,OP00039661,Brazil,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Sub-National Government; Public Administration - Education; Public Administration - Transportation; Other Transportation; Roads and highways; Sub-National Government; Other Public Administration; Other Education,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00039661,,MI 022/2016,Tocantins Integrated Sustainable Regional Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039661
P126452,Request for Expression of Interest,OP00039385,Brazil,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Sub-National Government; Other Education; Health; Public Administration - Social Protection; Irrigation and Drainage; Other Agriculture, Fishing and Forestry; Public Administration - Information and Communications Technologies; Other Education; Health",,,USD,,,,,,,,,,,,,,,,,Least Cost Selection,,,,,OP00039385,,053/2016,Rio Grande do Norte: Regional Development and Governance,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039385
P106768,Invitation for Bids,OP00039040,Brazil,2016,,World Bank,MDB-financed,,Other Public Administration; Public Administration - Education; Public Administration - Health; Health; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Public Administration,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00039040,,NCB/PE - SEPLAG 001/2016,Brazil - Rio de Janeiro Renovating and Strengthening Public Management,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039040
P121495,Request for Expression of Interest,OP00039121,Brazil,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Sub-National Government; Public Administration - Education; Public Administration - Transportation; Other Transportation; Roads and highways; Sub-National Government; Other Public Administration; Other Education,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00039121,,MI 017/2016,Tocantins Integrated Sustainable Regional Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039121
P121495,Request for Expression of Interest,OP00039122,Brazil,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Sub-National Government; Public Administration - Education; Public Administration - Transportation; Other Transportation; Roads and highways; Sub-National Government; Other Public Administration; Other Education,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00039122,,MI 018/2016,Tocantins Integrated Sustainable Regional Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00039122
P126452,Request for Expression of Interest,OP00038667,Brazil,2016,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Sub-National Government; Other Education; Health; Public Administration - Social Protection; Irrigation and Drainage; Other Agriculture, Fishing and Forestry; Public Administration - Information and Communications Technologies; Other Education; Health",,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00038667,,49/2016,Rio Grande do Norte: Regional Development and Governance,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038667
P116170,Request for Expression of Interest,OP00038928,Brazil,2016,,World Bank,MDB-financed,,Railways; Public Administration - Transportation; Railways,,,USD,,,,,,,,,,,,,,,,,Least Cost Selection,,,,,OP00038928,,40426294 - L5-07,Sao Paulo Metro Line 5 Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038928
P147272,Request for Expression of Interest,OP00038811,Brazil,2016,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00038811,,MI 003/2016,BAHIA ROAD REHABILITATION AND MAINTENANCE PROJECT - 2ND PHASE,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038811
P126735,Request for Expression of Interest,OP00038763,Brazil,2016,,World Bank,MDB-financed,,"Sub-National Government; Social Protection; Secondary Education; Health; Urban Transport; Sub-National Government; Public Administration - Social Protection; Public Administration - Water, Sanitation and Waste Management; Other Education; Health",,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00038763,,SMI SEFAZ 001/2016 [Republicação],Strengthening Public Management and Integrated Territorial Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00038763
P106390,Invitation for Bids,OP00037127,Brazil,2016,,World Bank,MDB-financed,,Urban Transport; Railways; Public Administration - Transportation; Other Transportation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00037127,,41475213,Sao Paulo Metro Line 4 (PHASE 2),https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00037127
