project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P174946,Contract Award,OP00328034,Argentina,2024,2024/03/30,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,consulting,,USD,20000.0,Month,3.0,92.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00328034,2024/03/30,AR-SIP-418060-CS-INDV,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00328034
P174946,Contract Award,OP00327916,Argentina,2024,2024/03/30,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,consulting,,USD,20000.0,Month,3.0,92.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00327916,2024/03/30,AR-SIP-418066-CS-INDV,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00327916
P174946,Contract Award,OP00327768,Argentina,2024,2024/11/21,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,goods,,USD,9935000.0,Month,24.0,732.0,DATASTAR ARGENTINA S. A.,332166.0,Argentina,0.0,,1.0,1.0,Argentina,10807058.22,Argentina,USD,10807058.22,Request for Bids,,,,1.0,OP00327768,2024/11/21,AR-SIP-418045-GO-RFB,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00327768
P174946,Contract Award,OP00327821,Argentina,2024,2024/03/30,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,consulting,,USD,20000.0,Month,3.0,92.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00327821,2024/03/30,AR-SIP-418069-CS-INDV,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00327821
P174946,Contract Award,OP00327534,Argentina,2024,,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,consulting,,USD,12352.49,Month,2.0,61.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00327534,,AR-SIP-439330-CS-INDV,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00327534
P159843,Contract Award,OP00211415,Argentina,2024,2022/07/05,World Bank,MDB-financed,IBRD87060,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,USD,105000.0,Day,270.0,270.0,UNIVERSIDAD NACIONAL GENERAL SAN MATIN,181253.0,Argentina,0.0,,1.0,1.0,,,,,,Consultant Qualification  Selection,,,,1.0,OP00211415,2022/07/05,AR-UFOMC-218122-CS-CQS,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00211415
P159843,Contract Award,OP00325604,Argentina,2024,2022/01/27,World Bank,MDB-financed,IBRD87060,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,78099279.37,Month,12.0,366.0,BENCEN CONSTRUCCIONES,462311.0,Argentina,0.0,,2.0,0.0,Argentina,60487901.16,Argentina; Argentina,ARS; ARS,60487901.16; 95338347.60,Request for Bids,,,,1.0,OP00325604,2022/01/27,AR-UFOMC-232869-NC-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00325604
P176905,Contract Award,OP00325409,Argentina,2024,2023/04/10,World Bank,MDB-financed,IBRD93130,"Agricultural Extension, Research, and Other Support Activities; Agricultural markets, commercialization and agri-business; Public Administration - Agriculture, Fishing & Forestry",goods,,USD,113896.0,Day,1890.0,1890.0,DATAWISE SA,408568.0,Argentina,0.0,,3.0,0.0,Argentina,104390.00,Argentina; Argentina; Argentina,USD; USD; USD,104390.00; 149461.47; 188400.00,Request for Bids,,,,1.0,OP00325409,2023/04/10,AR-UCAR-305964-GO-RFB,Climate Intelligent and Inclusive Agri-food Systems Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00325409
P176781,Contract Award,OP00325186,Argentina,2024,2023/12/07,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,USD,500.0,Day,10.0,10.0,ASOC. CONSEJO GENERAL COMUNITARIO DE LAS COMUNIDADES CHANE-GURANANI,922532.0,Argentina,0.0,,1.0,1.0,,,,,,Direct Selection,,,,1.0,OP00325186,2023/12/07,AR-MTESS-394787-CS-CDS,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00325186
P163115,Contract Award,OP00325176,Argentina,2024,2022/03/02,World Bank,MDB-financed,IBRD88100,Other Transportation; Public Administration - Transportation,consulting,,USD,1000.0,Month,1.0,30.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00325176,2022/03/02,AR-DNV-262957-CS-INDV,Northwestern Road Development Corridor Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00325176
P176781,Contract Award,OP00325198,Argentina,2024,2023/04/27,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,USD,14000.0,Month,6.0,183.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00325198,2023/04/27,AR-MTESS-316837-CS-INDV,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00325198
P176781,Contract Award,OP00324909,Argentina,2024,2023/03/28,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,USD,14000.0,Month,8.0,244.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00324909,2023/03/28,AR-MTESS-327316-CS-INDV,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00324909
P178553,Contract Award,OP00307376,Argentina,2024,2021/10/14,World Bank,MDB-financed,IBRD95210,Other Energy and Extractives; Public Administration - Energy and Extractives; Renewable Energy Solar; Energy Transmission and Distribution,works,,USD,2149340.28,Month,3.0,92.0,MEGA SRL,364908.0,Argentina,0.0,,5.0,0.0,Argentina,2352613.09,Argentina; Argentina; Argentina; Argentina; Argentina,USD,2352613.09,Request for Bids,,,,1.0,OP00307376,2021/10/14,AR-SE-226306-CW-RFB,Clean Energy for Vulnerable Households and Communities Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00307376
P178553,Contract Award,OP00307347,Argentina,2024,2021/10/14,World Bank,MDB-financed,IBRD95210,Other Energy and Extractives; Public Administration - Energy and Extractives; Renewable Energy Solar; Energy Transmission and Distribution,works,,USD,48909.22,Month,3.0,92.0,CORADIR SA,449682.0,Argentina,0.0,,3.0,0.0,Argentina,66476.17,Argentina; Argentina; Argentina,USD,66476.17,Request for Bids,,,,1.0,OP00307347,2021/10/14,AR-SE-226306-CW-RFB,Clean Energy for Vulnerable Households and Communities Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00307347
P178553,Contract Award,OP00307375,Argentina,2024,2021/10/14,World Bank,MDB-financed,IBRD95210,Other Energy and Extractives; Public Administration - Energy and Extractives; Renewable Energy Solar; Energy Transmission and Distribution,works,,USD,1960767.3,Month,3.0,92.0,CORADIR SA,449682.0,Argentina,0.0,,5.0,0.0,Argentina,2105686.17,Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD,2297530.91; 2105686.17,Request for Bids,,,,1.0,OP00307375,2021/10/14,AR-SE-226306-CW-RFB,Clean Energy for Vulnerable Households and Communities Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00307375
P178553,Contract Award,OP00307359,Argentina,2024,2021/10/14,World Bank,MDB-financed,IBRD95210,Other Energy and Extractives; Public Administration - Energy and Extractives; Renewable Energy Solar; Energy Transmission and Distribution,works,,USD,1323314.13,Month,3.0,92.0,CORADIR SA,449682.0,Argentina,0.0,,6.0,0.0,Argentina,1606224.64,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,USD,1606224.64,Request for Bids,,,,1.0,OP00307359,2021/10/14,AR-SE-226306-CW-RFB,Clean Energy for Vulnerable Households and Communities Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00307359
P159843,Contract Award,OP00324193,Argentina,2024,2024/09/02,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,321057415.42,Month,12.0,366.0,SERVICIOS IBARRA SRL,692538.0,Argentina,0.0,,1.0,1.0,Argentina,335920000.00,Argentina,ARS,335920000.00,Request for Bids,,,,1.0,OP00324193,2024/09/02,AR-OPISU-427510-NC-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00324193
P159843,Contract Award,OP00324194,Argentina,2024,2024/09/02,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,1887080000.0,Month,12.0,366.0,ASHIRA SA,692544.0,Argentina,0.0,,1.0,1.0,Argentina,1986276200.25,Argentina,ARS,1986276200.25,Request for Bids,,,,1.0,OP00324194,2024/09/02,AR-OPISU-427510-NC-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00324194
P159843,Contract Award,OP00324192,Argentina,2024,2024/09/02,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,588116529.46,Month,12.0,366.0,SERVICIOS IBARRA SRL,692538.0,Argentina,0.0,,1.0,1.0,Argentina,610979200.00,Argentina,ARS,610979200.00,Request for Bids,,,,1.0,OP00324192,2024/09/02,AR-OPISU-427510-NC-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00324192
P176781,Contract Award,OP00323883,Argentina,2024,2023/07/28,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,5697477.5,Day,150.0,150.0,FUNDACION DE LOS TRABAJADORES SANITARISTAS PARA LA FORMACION Y EL DESARROLLO FUTRASAFODE,920309.0,Argentina,0.0,,1.0,1.0,,,,,,Direct Selection,,,,1.0,OP00323883,2023/07/28,AR-MTESS-369570-NC-DIR,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00323883
P174946,Contract Award,OP00322844,Argentina,2024,2024/09/25,World Bank,MDB-financed,IBRD92240,ICT Infrastructure; Central Government (Central Agencies); ICT Services,consulting,,USD,1425864.0,Month,12.0,366.0,ATX S.A,757225.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00322844,2024/09/25,AR-SIP-424107-NC-RFB,Digital Inclusion and Innovation in Public Services in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322844
P176781,Contract Award,OP00322641,Argentina,2024,2023/11/11,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,242000.0,Day,4.0,4.0,PRO AUDIO RENTA SRL,918454.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00322641,2023/11/11,AR-MTESS-391559-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322641
P176781,Contract Award,OP00322644,Argentina,2024,2023/11/11,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,2331101.0,Day,4.0,4.0,MULTI GROUP SRL,918458.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00322644,2023/11/11,AR-MTESS-391559-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322644
P176781,Contract Award,OP00322642,Argentina,2024,2023/11/11,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,430700.0,Day,4.0,4.0,SABORES TENTADORES,808801.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00322642,2023/11/11,AR-MTESS-391559-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322642
P176781,Contract Award,OP00322643,Argentina,2024,2023/11/11,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,12436010.0,Day,4.0,4.0,COOPERATIVA DE TRABAJO VOZ E IMAGEN DEL SUR LTDA.,376695.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00322643,2023/11/11,AR-MTESS-391559-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322643
P178553,Contract Award,OP00322411,Argentina,2024,2024/01/18,World Bank,MDB-financed,IBRD95210,Other Energy and Extractives; Public Administration - Energy and Extractives; Renewable Energy Solar; Energy Transmission and Distribution,consulting,,USD,101857.8,Month,3.0,92.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00322411,2024/01/18,AR-SE-398655-CS-INDV,Clean Energy for Vulnerable Households and Communities Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322411
P159843,Contract Award,OP00322547,Argentina,2024,2024/09/16,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,works,,ARS,2096196409.63,Day,180.0,180.0,CENTRO CONSTRUCCIONES S.A,201974.0,Argentina,0.0,,8.0,0.0,Argentina,1647864246.79,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS,2412218029.99; 1652960809.44; 1647864246.79; 1980063945.60; 2488733754.10; 2334592210.58; 1973185666.84; 2528100640.61,Request for Bids,,,,1.0,OP00322547,2024/09/16,AR-OPISU-324471-CW-RFB..,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322547
P176781,Contract Award,OP00322389,Argentina,2024,2023/10/13,World Bank,MDB-financed,IBRD93370,Social Protection; Public Administration - Social Protection,consulting,,ARS,35074800.0,Day,20.0,20.0,COOPERATIVA DE TRABAJO VOZ E IMAGEN DEL SUR LTDA.,376695.0,Argentina,0.0,,1.0,1.0,Argentina,45205001.05,Argentina,ARS,45205001.05,Request for Quotations,,,,1.0,OP00322389,2023/10/13,AR-MTESS-385526-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322389
P168911,Contract Award,OP00322158,Argentina,2024,2024/08/21,World Bank,MDB-financed,IBRD89990,Tertiary Education; Primary Education; Public Administration - Education; Secondary Education,consulting,,USD,5300.0,Day,45.0,45.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00322158,2024/08/21,AR-ME-439945-CS-INDV,Improving Inclusion in Secondary and Higher Education,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00322158
P176781,Contract Award,OP00321828,Argentina,2024,2023/08/23,World Bank,MDB-financed,IBRD93370,Public Administration - Social Protection; Social Protection,consulting,,ARS,22480000.0,Day,3.0,3.0,QUINTO ELEMENTO PRODUCCIONES,809481.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00321828,2023/08/23,AR-MTESS-361757-NC-RFQ,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00321828
P168911,Contract Award,OP00321903,Argentina,2024,2024/09/03,World Bank,MDB-financed,IBRD89990,Tertiary Education; Secondary Education; Public Administration - Education; Primary Education,consulting,,USD,2200.0,Month,1.0,30.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00321903,2024/09/03,AR-ME-439943-CS-INDV,Improving Inclusion in Secondary and Higher Education,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00321903
P159843,Contract Award,OP00321495,Argentina,2024,2024/09/12,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,291344487.57,Month,12.0,366.0,COOPERATIVA DE TRABAJO LA GAVIOTA LTDA,692511.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00321495,2024/09/12,AR-OPISU-429295-NC-RFQ,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00321495
P159843,Contract Award,OP00321485,Argentina,2024,2024/09/03,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,ARS,317582226.95,Month,12.0,366.0,COOPERATIVA DE TRABAJO MARIA TERESA LTDA,694118.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00321485,2024/09/03,AR-OPISU-429291-NC-RFQ,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00321485
P162316,Invitation for Bids,OP00316505,Argentina,2024,,World Bank,MDB-financed,IBRD88670,"Public Administration - Agriculture, Fishing & Forestry; Agricultural Extension, Research, and Other Support Activities; ICT Infrastructure; Irrigation and Drainage",goods,,USD,23172500.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00316505,,AR-UCAR-451253-GO-RFB,Integrated Risk Management in the Rural Agroindustrial System,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00316505
