project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P114294,Contract Award,OP00157671,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,2089979.18,Day,45.0,45.0,VEMERKIPER,491936.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157671,,AR-APN-235296-GO-RFB,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157671
P161798,Contract Award,OP00157714,Argentina,2021,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,17434.0,Month,8.0,243.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00157714,,AR-UCEPO-167001-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157714
P114294,Contract Award,OP00157664,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,2089979.18,Day,45.0,45.0,VEMERKIPER,491936.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157664,,AR-APN-235296-GO-RFB,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157664
P132846,Contract Award,OP00157674,Argentina,2021,,World Bank,MDB-financed,IBRD84930,"Forestry; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry; Forestry; Agricultural Extension, Research, and Other Support Activities; Public Administration - Agriculture, Fishing & Forestry",goods,,ARS,4680000.0,Day,60.0,60.0,APÍCOLA MELISA,428004.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157674,,AR-MADS-252775-GO-RFQ,Forests and Community,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157674
P114294,Contract Award,OP00157723,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,3833280.0,Day,45.0,45.0,INFOREST SRL,525597.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157723,,AR-APN-222204-GO-RFQ,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157723
P114294,Contract Award,OP00157670,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,2089979.18,Day,45.0,45.0,VEMERKIPER,491936.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157670,,AR-APN-235296-GO-RFB,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157670
P114294,Contract Award,OP00157668,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,2089979.18,Day,45.0,45.0,VEMERKIPER,491936.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157668,,AR-APN-235296-GO-RFB,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157668
P132846,Contract Award,OP00157666,Argentina,2021,,World Bank,MDB-financed,IBRD84930,Agriculture,works,,ARS,36272624.37,Day,90.0,90.0,FORESTAL SAN MIGUEL DE DISTRIBUIDORA ALBERDI S.R.L,455204.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157666,,AR-MADS-215484-CW-RFB,Forests and Community,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157666
P114294,Contract Award,OP00157720,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,32700.0,Day,45.0,45.0,FABIÁN RAÚL ROMERA ROMEU,628176.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157720,,AR-APN-222204-GO-RFQ,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157720
P114294,Contract Award,OP00157721,Argentina,2021,,World Bank,MDB-financed,TFA0233,"Forestry; Public Administration - Agriculture, Fishing & Forestry; Forestry; Other Agriculture, Fishing and Forestry",goods,,ARS,42500.0,Day,45.0,45.0,FABIÁN RAÚL ROMERA ROMEU,628176.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157721,,AR-APN-222204-GO-RFQ,Rural Corridors and Biodiversity,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157721
P132846,Contract Award,OP00157669,Argentina,2021,,World Bank,MDB-financed,IBRD84930,Agriculture,works,,ARS,149027705.41,Day,90.0,90.0,COBA,568141.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00157669,,AR-MADS-215484-CW-RFB,Forests and Community,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157669
P133195,Contract Award,OP00157686,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,goods,,USD,18000.0,Day,30.0,30.0,DOTUM DE LUJÁN ALICIA,616504.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157686,,AR-ME-252383-GO-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157686
P133195,Contract Award,OP00157357,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,43300.0,Day,60.0,60.0,TU SOLUCION SRL,627012.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157357,,AR-ME-235810-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157357
P133195,Contract Award,OP00157360,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,50000.0,Day,90.0,90.0,VIRGEN DE GUADALUPE DE ROMERO GERARDO ISMAEL,575716.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157360,,AR-ME-235812-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157360
P161798,Contract Award,OP00157402,Argentina,2021,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,3152.0,Month,2.0,61.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00157402,,AR-UCEPO-110379-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157402
P161798,Contract Award,OP00157406,Argentina,2021,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,9340.0,Month,8.0,243.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00157406,,AR-UCEPO-114131-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157406
P133195,Contract Award,OP00157203,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,3400.0,Day,20.0,20.0,CARPIO JOSE LUIS,626940.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157203,,AR-ME-234500-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157203
P133195,Contract Award,OP00157184,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,3900.0,Day,20.0,20.0,AGUERO HUMBERTO DANIEL,574340.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157184,,AR-ME-234488-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157184
P133195,Contract Award,OP00157185,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,4015.0,Day,20.0,20.0,AGUERO HUMBERTO DANIEL,574340.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157185,,AR-ME-234489-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157185
P133195,Contract Award,OP00157201,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4500.0,Day,20.0,20.0,AGUERO HUMBERTO DANIEL,574340.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157201,,AR-ME-234497-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157201
P133195,Contract Award,OP00157213,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,6700.0,Day,30.0,30.0,TU SOLUCION SRL,627012.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157213,,AR-ME-234511-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157213
P133195,Contract Award,OP00157214,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4900.0,Day,20.0,20.0,TU SOLUCION SRL,627012.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157214,,AR-ME-234512-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157214
P133195,Contract Award,OP00157189,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4400.0,Day,20.0,20.0,CARPIO JOSE LUIS,626940.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157189,,AR-ME-234490-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157189
P133195,Contract Award,OP00157194,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4325.0,Day,20.0,20.0,ESPINOSA SERGIO ANTONIO,575461.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157194,,AR-ME-234494-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157194
P133195,Contract Award,OP00157208,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4420.0,Day,20.0,20.0,TU SOLUCION SRL,627012.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157208,,AR-ME-234508-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157208
P133195,Contract Award,OP00157215,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,21000.0,Day,45.0,45.0,MANSILLA FEDERMANN ALBERTO DAMIAN,574362.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157215,,AR-ME-235808-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157215
P133195,Contract Award,OP00157193,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4017.0,Day,20.0,20.0,ESPINOSA SERGIO ANTONIO,575461.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157193,,AR-ME-234491-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157193
P133195,Contract Award,OP00157197,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,4300.0,Day,30.0,30.0,AGUERO HUMBERTO DANIEL,574340.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157197,,AR-ME-234496-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157197
P133195,Contract Award,OP00157204,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Education,works,,USD,4900.0,Day,20.0,20.0,TU SOLUCION SRL,627012.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00157204,,AR-ME-234504-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00157204
P133195,Contract Award,OP00156976,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,32600.0,Day,120.0,120.0,WAQUIM NINI PABLO ANDRES,626448.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00156976,,AR-ME-214570-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156976
P133195,Contract Award,OP00156997,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,goods,,USD,18000.0,Day,20.0,20.0,OVIEDO JAVIER CLAUDIO,626496.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00156997,,AR-ME-244559-GO-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156997
P105680,Contract Award,OP00156836,Argentina,2021,,World Bank,MDB-financed,IBRD92520,"Sanitation; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Water Supply; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Central Government (Central Agencies)",works,,USD,198427500.0,Month,22.0,669.0,,,,,,,,,,,,,Direct Selection,,,,,OP00156836,,AR-UCOFI-252352-CW-DIR,Matanza-Riachuelo Basin Sustainable Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156836
P145686,Contract Award,OP00156344,Argentina,2021,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",consulting,,ARS,8816000.0,Month,5.0,152.0,DISAB SUDAMERICANA,625299.0,Argentina,0.0,,1.0,1.0,Argentina,10772230.00,Argentina,ARS,10772230.00,Request for Quotations,,,,1.0,OP00156344,,AR-UFOMC-250309-NC-RFQ,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156344
P145686,Contract Award,OP00156055,Argentina,2021,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",works,,ARS,2445953267.37,Month,40.0,1217.0,COARCO SA,132741.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00156055,,AR-UFOMC-204786-CW-RFB,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156055
P145686,Contract Award,OP00156057,Argentina,2021,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",works,,ARS,2854144695.59,Month,40.0,1217.0,COARCO SA,132741.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00156057,,AR-UFOMC-204786-CW-RFB,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00156057
P145686,Contract Award,OP00155558,Argentina,2021,,World Bank,MDB-financed,IBRD86280,Water/Sanit/Waste,goods,,ARS,3979063.0,Month,5.0,152.0,BIOQUIMICA SRL,157362.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00155558,,AR-UFOMC-20563-GO-RFQ,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00155558
P145686,Contract Award,OP00154917,Argentina,2021,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",works,,ARS,54700889.42,Day,90.0,90.0,SALVATORI,622773.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00154917,,AR-UFOMC-241731-CW-RFB,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00154917
P133195,Contract Award,OP00154726,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,10135.0,Day,60.0,60.0,ZERRIZUELA-IBAÑEZ U.T.E.,338648.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00154726,,AR-ME-211783-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00154726
P133195,Contract Award,OP00154722,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,21100.0,Day,60.0,60.0,MATEO CONSTRUCTORA SRL,570188.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00154722,,AR-ME-211297-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00154722
P133195,Contract Award,OP00154727,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,21600.0,Day,60.0,60.0,NELSON ZERRIZUELA,570315.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00154727,,AR-ME-211784-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00154727
P133195,Contract Award,OP00154732,Argentina,2021,,World Bank,MDB-financed,IBRD84520,Secondary Education; Primary Education; Early Childhood Education; Public Administration - Education; Secondary Education; Early Childhood Education; Primary Education; Central Government (Central Agencies); Sub-National Government,works,,USD,12300.0,Day,60.0,60.0,NELSON ZERRIZUELA,570315.0,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00154732,,AR-ME-214576-CW-RFQ,Argentina Second Rural Education Improvement Project - PROMER-II,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00154732
