project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P110599,Contract Award,OP00035576,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035576,,FESP II 1070,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035576
P110599,Contract Award,OP00035581,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035581,,FESP II 1070 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035581
P110599,Contract Award,OP00035582,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035582,,FESP II 1070 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035582
P110599,Contract Award,OP00035578,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035578,,FESP II 1070 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035578
P110599,Contract Award,OP00035583,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00035583,,FESP II 1070 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035583
P110599,Invitation for Bids,OP00034063,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,goods,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034063,,FESP II 1061 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034063
P120198,Invitation for Bids,OP00034619,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,works,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034619,,NGT-12-LPI-O-,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034619
P070628,Invitation for Bids,OP00035127,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00035127,,05/15,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00035127
P125151,Invitation for Bids,OP00034815,Argentina,2015,,World Bank,MDB-financed,,"Sanitation; Water Supply; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034815,,LPI Nº 01/15,Plan Belgrano Water Supply and Sanitation Services Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034815
P106735,Contract Award,OP00034944,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034944,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034944
P106735,Contract Award,OP00034948,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034948,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034948
P106735,Contract Award,OP00034951,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034951,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034951
P106735,Contract Award,OP00034950,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034950,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034950
P106735,Contract Award,OP00034954,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034954,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034954
P106735,Contract Award,OP00034946,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034946,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034946
P106735,Contract Award,OP00034947,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034947,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034947
P106735,Contract Award,OP00034953,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034953,,PHIP 3 LPI B 8,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034953
P106752,Invitation for Bids,OP00034844,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",goods,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034844,,LPI 02/2015 FS BIO 006,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034844
P133288,General Procurement Notice,OP00034829,Argentina,2015,,World Bank,MDB-financed,,Renewable Energy Solar; Renewable Energy Solar,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00034829,,,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034829
P110462,Request for Expression of Interest,OP00034795,Argentina,2015,,World Bank,MDB-financed,,Mining; Public Administration - Energy and Extractives; Renewable Energy Biomass; Central Government (Central Agencies),,,USD,,,,,,,,,,,,,,,,,Fixed Budget Selection,,,,,OP00034795,,214 CD Concurso de Anteproyectos,Argentina Mining Environmental Restoration Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034795
P110462,Request for Expression of Interest,OP00034556,Argentina,2015,,World Bank,MDB-financed,,Mining; Public Administration - Energy and Extractives; Renewable Energy Biomass; Central Government (Central Agencies),,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00034556,,PRAMU - 206 - SBCC - CF,Argentina Mining Environmental Restoration Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034556
P110599,Invitation for Bids,OP00034119,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,goods,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034119,,FESP II 1350 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034119
P095485,Contract Award,OP00034568,Argentina,2015,,World Bank,MDB-financed,,"Urban Transport; Public Administration - Transportation; Roads and highways; Other Water Supply, Sanitation and Waste Management; Other Energy and Extractives; Sanitation",,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00034568,,3,Urban Transport  in Metropolitan Areas,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034568
P120198,Invitation for Bids,OP00034022,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034022,,NGT-58-LPI-O,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034022
P070628,Invitation for Bids,OP00034455,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00034455,,LPN 1-2015,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034455
P120198,Invitation for Bids,OP00034399,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034399,,NGT-78-LPI-B-,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034399
P106735,Invitation for Bids,OP00033683,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,goods,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033683,,PHIP-843-LPI-B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033683
P070628,Invitation for Bids,OP00034321,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00034321,,LPI 4/2015,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034321
P120198,Invitation for Bids,OP00034230,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00034230,,NGT-76-LPN-B,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034230
P070628,Invitation for Bids,OP00034224,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00034224,,3/2015,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034224
P110599,Contract Award,OP00034178,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034178,,FESP II 930 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034178
P110599,Contract Award,OP00034179,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00034179,,FESP II 930 LPI B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00034179
P120211,Invitation for Bids,OP00033752,Argentina,2015,,World Bank,MDB-financed,,"Water Supply; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Sanitation; Water Supply; Sewerage; Other Transportation; Other Public Administration",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033752,,04/15,Norte Grande Water Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033752
P106735,Contract Award,OP00033753,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00033753,,PHIP-427-SBCC-CF,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033753
P110462,Contract Award,OP00033637,Argentina,2015,,World Bank,MDB-financed,,Mining; Public Administration - Energy and Extractives; Renewable Energy Biomass; Central Government (Central Agencies),,,USD,,,,,,,,,,,,,,,,,,,,,,OP00033637,,,Argentina Mining Environmental Restoration Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033637
P110462,Contract Award,OP00033636,Argentina,2015,,World Bank,MDB-financed,,Mining; Public Administration - Energy and Extractives; Renewable Energy Biomass; Central Government (Central Agencies),,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00033636,,164 - SBCC,Argentina Mining Environmental Restoration Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033636
P106752,Contract Award,OP00033510,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033510,,05/2014,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033510
P106752,Contract Award,OP00033511,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033511,,06/2014,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033511
P106752,Invitation for Bids,OP00033504,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",goods,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033504,,LPI 01/2015 TICS 02,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033504
P106752,Contract Award,OP00033508,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033508,,08/2014,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033508
P106752,Contract Award,OP00033509,Argentina,2015,,World Bank,MDB-financed,,"Other Industry, Trade and Services; Tertiary Education; Public Administration - Industry, Trade and Services; ICT Services; Public Administration - Information and Communications Technologies; Other Information and Communications Technologies; Other Industry, Trade and Services; Tertiary Education; Central Government (Central Agencies)",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033509,,08/2014,Unleashing Productive Innovation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033509
P070628,Invitation for Bids,OP00033488,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00033488,,LPN 2/2015 . Chubut,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033488
P120211,Request for Expression of Interest,OP00033366,Argentina,2015,,World Bank,MDB-financed,,"Water Supply; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Sanitation; Water Supply; Sewerage; Other Transportation; Other Public Administration",,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00033366,,PP Nº 05/15,Norte Grande Water Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033366
P120198,Request for Expression of Interest,OP00033291,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00033291,,PEDIDO DE PROPUESTAS UEP -7991- 02/2015,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033291
P106735,Contract Award,OP00033232,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033232,,PHIP 836 LPI B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033232
P106735,Contract Award,OP00033231,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033231,,PHIP 836 LPI B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033231
P106735,Contract Award,OP00033233,Argentina,2015,,World Bank,MDB-financed,,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00033233,,PHIP 836 LPI B,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033233
P070628,Invitation for Bids,OP00033065,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00033065,,LPN 2-2015,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00033065
P110599,Contract Award,OP00032863,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032863,,FESP II-614.LPI.B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032863
P110599,Contract Award,OP00032856,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032856,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032856
P110599,Contract Award,OP00032858,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032858,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032858
P110599,Contract Award,OP00032862,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032862,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032862
P110599,Contract Award,OP00032864,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032864,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032864
P110599,Contract Award,OP00032859,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032859,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032859
P110599,Contract Award,OP00032865,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032865,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032865
P110599,Contract Award,OP00032861,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032861,,FESP II-614-LPI-B,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032861
P116989,Contract Award,OP00032731,Argentina,2015,,World Bank,MDB-financed,,Other Transportation; Rural and Inter-Urban Roads; Health; Other Public Administration; Other Public Administration; Health; Roads and highways; Other Transportation,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032731,,PSV-81-LPI-B-,AR Road Safety,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032731
P070628,Invitation for Bids,OP00032733,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,National Competitive Bidding,,,,,OP00032733,,LPN Nº 01/15,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032733
P070628,Invitation for Bids,OP00032636,Argentina,2015,,World Bank,MDB-financed,,Rural and Inter-Urban Roads; (Historic)Sector not applicable,,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032636,,02/15,Provincial Road Infrastructure Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032636
P110599,Contract Award,OP00032316,Argentina,2015,,World Bank,MDB-financed,,Public Administration - Health; Health; Health; Public Administration - Health,,,USD,,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00032316,,FESP II 843 SBCC CF,Essential Public Health Functions Programs II Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032316
P106684,Invitation for Bids,OP00032160,Argentina,2015,,World Bank,MDB-financed,,"Other Agriculture, Fishing and Forestry; Public Administration - Agriculture, Fishing & Forestry; Irrigation and Drainage; Agricultural markets, commercialization and agri-business; Rural and Inter-Urban Roads; Other Agriculture, Fishing and Forestry; Agro-industry; Agricultural markets, commercialization and agri-business",,,USD,,,,,,,,,,,,,,,,,International Competitive Bidding,,,,,OP00032160,,BM NQP 7597 024 B-03/14 y 009 B 08/14,AR PROSAP2 - Second Provincial Agricultural Development,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00032160
