project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P133288,Contract Award,OP00079889,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,2436096.0,Month,18.0,548.0,MEGA SRL,364908,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079889,,AR-SE-74849-NC-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079889
P133288,Contract Award,OP00079907,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,1158844.44,Month,6.0,182.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079907,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079907
P133288,Contract Award,OP00079887,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,2634777.6,Month,20.0,608.0,MEGA SRL,364908,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079887,,AR-SE-74849-NC-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079887
P133288,Contract Award,OP00079890,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,5572858.05,Month,8.0,243.0,COBA S.R.L,367291,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079890,,AR-SE-74849-NC-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079890
P133288,Contract Award,OP00079908,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,1141709.47,Month,6.0,182.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079908,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079908
P133288,Contract Award,OP00079886,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,2533615.4,Month,5.0,152.0,CORADIR,364949,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079886,,AR-SE-74849-NC-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079886
P133288,Contract Award,OP00079909,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,4110175.44,Month,14.0,426.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079909,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079909
P133288,Contract Award,OP00079912,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,2242864.77,Month,8.0,243.0,SOLARTEC SA,365467,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079912,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079912
P133288,Contract Award,OP00079888,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,11736000.0,Month,8.0,243.0,SOLARTEC SA,365467,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079888,,AR-SE-74849-NC-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079888
P133288,Contract Award,OP00079906,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,1605784.32,Month,7.0,213.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079906,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079906
P133288,Contract Award,OP00079910,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,2149991.3,Month,10.0,304.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079910,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079910
P133288,Contract Award,OP00079911,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,works,,USD,2501826.79,Month,11.0,335.0,NEWSAN S.A,367164,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00079911,,AR-SE-2295-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00079911
P120414,Request for Expression of Interest,OP00077956,Argentina,2019,,World Bank,MDB-financed,TF19086,Forestry; Forestry,consulting,,USD,80000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00077956,,AR-UE-REDD-134790-CS-QCBS,Argentina FCPF REDD Readiness,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077956
P120414,Request for Expression of Interest,OP00077773,Argentina,2019,,World Bank,MDB-financed,TF19086,Forestry; Forestry,consulting,,USD,135000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00077773,,AR-UE-REDD-134786-CS-QCBS,Argentina FCPF REDD Readiness,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077773
P120414,Request for Expression of Interest,OP00077775,Argentina,2019,,World Bank,MDB-financed,TF19086,Forestry; Forestry,consulting,,USD,150000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00077775,,AR-UE-REDD-134788-CS-QCBS,Argentina FCPF REDD Readiness,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077775
P120414,Request for Expression of Interest,OP00077776,Argentina,2019,,World Bank,MDB-financed,TF19086,Forestry; Forestry,consulting,,USD,130000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00077776,,AR-UE-REDD-134789-CS-QCBS,Argentina FCPF REDD Readiness,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077776
P158791,Contract Award,OP00077246,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,20000.0,Month,4.0,122.0,,,,,,,,,,,,,Consultant Qualification  Selection,,,,,OP00077246,,AR-MDS-61988-CS-QCBS,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077246
P145686,Invitation for Bids,OP00077234,Argentina,2019,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",works,,USD,24000000.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00077234,,AR-UFOMC-92169-CW-RFB,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00077234
P159843,Request for Expression of Interest,OP00076948,Argentina,2019,,World Bank,MDB-financed,IBRD87060,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,consulting,,USD,1000000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00076948,,AR-UFOMC-125031-NC-RFP,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00076948
P106735,Contract Award,OP00076483,Argentina,2019,,World Bank,MDB-financed,IBRD85160,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,goods,,USD,2332953.35,Day,90.0,90.0,PC ARTS ARGENTINA SA,332048,Argentina,0.0,,7.0,0.0,Argentina,"1,987,895.00",Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD; USD; USD; USD; USD; USD,"2,142,980.00; 2,732,891.53; 2,258,620.00; 2,699,935.00; 3,313,520.00; 1,987,895.00; 2,476,985.00",Request for Bids,,,,1.0,OP00076483,,AR-MSAL-59519-GO-RFB,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00076483
P106735,Contract Award,OP00076482,Argentina,2019,,World Bank,MDB-financed,IBRD85160,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,goods,,USD,275275.0,Day,90.0,90.0,INFORMÁTICA FUEGUINA SA,402060,Argentina,0.0,,2.0,0.0,Argentina,"269,290.00",Argentina; Argentina,USD; USD,"286,055.00; 269,290.00",Request for Bids,,,,1.0,OP00076482,,AR-MSAL-59519-GO-RFB,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00076482
P163345,Request for Expression of Interest,OP00076005,Argentina,2019,,World Bank,MDB-financed,IBRD88530,Health,consulting,,USD,4647000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00076005,,AR-MSAL-111535-CS-QCBS,Supporting Effective Universal Health Coverage in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00076005
P158791,Request for Expression of Interest,OP00075632,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,50000.0,,,,,,,,,,,,,,,,Consultant Qualification  Selection,,,,,OP00075632,,AR-MDS-119044-CS-CQS,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00075632
P125151,Invitation for Bids,OP00073980,Argentina,2019,,World Bank,MDB-financed,IBRD80320,"Sanitation; Water Supply; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management",goods,,USD,851671.2,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00073980,,AR-MININTERIOR-87716-GO-RFB,Plan Belgrano Water Supply and Sanitation Services Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073980
P106735,Contract Award,OP00075129,Argentina,2019,,World Bank,MDB-financed,IBRD85160,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,goods,,USD,2499024.0,Month,36.0,1095.0,PRETECO SA,413598,Argentina,0.0,,2.0,0.0,Argentina,"2,802,193.17",Argentina; Argentina,USD; USD,"3,709,715.93; 2,802,193.17",Request for Bids,,,,1.0,OP00075129,,AR-MSAL-69506-GO-RFB,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00075129
P145686,Contract Award,OP00074830,Argentina,2019,,World Bank,MDB-financed,IBRD86280,Water/Sanit/Waste,consulting,,USD,1500000.0,Month,12.0,365.0,HIDROESTRUCTURAS S.A.,133610,Argentina,0.0,,1.0,1.0,,,,,,Quality Based Selection,,,,1.0,OP00074830,,AR-UFOMC-28316-CS-QBS,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00074830
P158791,Contract Award,OP00073977,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection,consulting,,USD,280000.0,Month,24.0,730.0,DELOITTE & CO,,Argentina,0.0,,1.0,1.0,,,,,,Quality And Cost-Based Selection,,,,1.0,OP00073977,,AR-ANSES-0001-CS-QCBS,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073977
P158791,Contract Award,OP00073804,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,1770000.0,Month,36.0,1095.0,,,,,,,,,,,,,Direct Selection,,,,,OP00073804,,AR-ANSES-0001-NC-DIR,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073804
P158791,Contract Award,OP00073808,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection,goods,,USD,486000.0,Month,36.0,1095.0,,,,,,,,,,,,,Direct Selection,,,,,OP00073808,,AR-ANSES-0001-GO-DIR,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073808
P159929,Contract Award,OP00073748,Argentina,2019,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,consulting,,USD,15000.0,Month,7.0,213.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00073748,,AR-MININTERIOR-110911-CS-INDV,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073748
P133288,Invitation for Bids,OP00073735,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,7000000.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00073735,,AR-SE-107155-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073735
P158791,Contract Award,OP00073620,Argentina,2019,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,ARS,2538185.0,Day,90.0,90.0,EXO S.A.,,Argentina,0.0,,2.0,0.0,Argentina,"3,731,279.64",Argentina; Argentina,ARS; ARS,"3,731,279.64; 5,666,711.00",Request for Bids,,,,1.0,OP00073620,,AR-ANSES-0005-GO-RFB,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073620
P133288,Contract Award,OP00073188,Argentina,2019,,World Bank,MDB-financed,IBRD84840,Energy & Extractives,consulting,,ARS,6200.0,Day,1.0,1.0,CONFITERIA EL CAÑON,,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00073188,,AR-SE-9197-NC-RFQ,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00073188
P120414,Request for Expression of Interest,OP00068661,Argentina,2019,,World Bank,MDB-financed,TF19086,Forestry; Forestry,consulting,,USD,100000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00068661,,AR-UE-REDD-61059-CSQCBS-2,Argentina FCPF REDD Readiness,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00068661
P159929,Contract Award,OP00072603,Argentina,2019,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,consulting,,USD,5600000.0,Month,24.0,730.0,IATASA S.A.,,Argentina,0.0,,1.0,1.0,,,,,,Quality And Cost-Based Selection,,,,1.0,OP00072603,,AR-UEC-60404-CS-QCBS,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072603
P159929,Contract Award,OP00072602,Argentina,2019,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,consulting,,USD,5600000.0,Month,24.0,730.0,LATINOCONSULT S.A.,,Argentina,0.0,,1.0,1.0,,,,,,Quality And Cost-Based Selection,,,,1.0,OP00072602,,AR-UEC-60404-CS-QCBS,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072602
P106735,Invitation for Bids,OP00063428,Argentina,2019,,World Bank,MDB-financed,IBRD85160,Health; Public Administration - Health; Health; Central Government (Central Agencies); Social Protection,goods,,USD,3900000.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00063428,,AR-MSAL-71694-GO-RFB,Provincial Public Health Insurance Development Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00063428
P120198,Contract Award,OP00072182,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Transportation,goods,,ARS,6968169.0,Day,120.0,120.0,MIDASOFT INC - LATINOAMERICA,,Estados Unidos,0.0,,1.0,1.0,,,,,,Request for Bids,,,,0.0,OP00072182,,AR-DNV-30856-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072182
P120198,Contract Award,OP00072099,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,goods,,USD,65163.29,Day,120.0,120.0,HUMBOLDT MFG CO,,Estados Unidos,0.0,,1.0,1.0,,,,,,Request for Bids,,,,0.0,OP00072099,,AR-DNV-26815-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072099
P120198,Contract Award,OP00072100,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,goods,,EUR,1490788.24,Day,120.0,120.0,CONTROLS,,Italia,0.0,,1.0,1.0,,,,,,Request for Bids,,,,0.0,OP00072100,,AR-DNV-26815-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072100
P120198,Contract Award,OP00072098,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,goods,,USD,259963.66,Day,120.0,120.0,HEELT,,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00072098,,AR-DNV-26815-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00072098
P120198,Contract Award,OP00071523,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Transportation,consulting,,USD,2000000.0,Month,12.0,365.0,AC&A S.A.,,Argentina,0.0,,1.0,1.0,,,,,,Least Cost Selection,,,,1.0,OP00071523,,AR-DNV-35814-CS-LCS,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071523
P120198,Contract Award,OP00071522,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,consulting,,ARS,93600.0,Day,5.0,5.0,HOTEL DEL REY (DE COVELLO JULIETA),,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00071522,,AR-DNV-59479-NC-RFQ,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071522
P120198,Contract Award,OP00071152,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Transportation,goods,,USD,360000.0,Day,120.0,120.0,AURELIA,,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00071152,,AR-DNV-30877-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071152
P120198,Contract Award,OP00071081,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Transportation,goods,,EUR,307299.29,Day,90.0,90.0,CONTROLS,,Italia,0.0,,1.0,1.0,Argentina,"565,155.30",Argentina,EUR,"565,155.30",Request for Bids,,,,0.0,OP00071081,,AR-NGT-103-B-LPN,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071081
P120198,Contract Award,OP00071084,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Transportation,goods,,ARS,492617.0,Day,120.0,120.0,GEOSISTEMAS,,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00071084,,AR-DNV-26814-GO-RFB,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071084
P120198,Contract Award,OP00071031,Argentina,2019,,World Bank,MDB-financed,IBRD79910,Rural and Inter-Urban Roads; Public Administration - Transportation; Roads and highways; Sub-National Government; Other Transportation,consulting,,USD,50000.0,Day,1.0,1.0,,,,,,,,,,,,,Direct Selection,,,,,OP00071031,,AR-DNV-90364-CS-CDS,Norte Grande Road Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00071031
P159515,Request for Expression of Interest,OP00070541,Argentina,2019,,World Bank,MDB-financed,IBRD86590,"Banking Institutions; Other Non-bank Financial Institutions; Public Administration - Financial Sector; Other Industry, Trade and Services",consulting,,USD,500000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00070541,,AR-BICE-101520-CS-QCBS,"Access to Longer Term Finance for Micro, Small and Medium Enterprises Project",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00070541
P159515,Request for Expression of Interest,OP00070542,Argentina,2019,,World Bank,MDB-financed,IBRD86590,"Banking Institutions; Other Non-bank Financial Institutions; Public Administration - Financial Sector; Other Industry, Trade and Services",consulting,,USD,1200000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00070542,,AR-BICE-100950-CS-QCBS,"Access to Longer Term Finance for Micro, Small and Medium Enterprises Project",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00070542
P120211,Invitation for Bids,OP00070465,Argentina,2019,,World Bank,MDB-financed,IBRD79920,"Water Supply; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management; Other Transportation; Other Public Administration; Other Water Supply, Sanitation and Waste Management; Sanitation; Water Supply; Sewerage; Other Transportation; Other Public Administration",goods,,USD,9000000.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00070465,,AR-MININTERIOR-68658-GO-RFB,Norte Grande Water Infrastructure,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00070465
P159515,Contract Award,OP00070057,Argentina,2019,,World Bank,MDB-financed,IBRD86590,Financial Sector,goods,,ARS,15495.14,Day,30.0,30.0,NOVADATA S.A.,,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00070057,,AR-BICE-14589-GO-RFQ,"Access to Longer Term Finance for Micro, Small and Medium Enterprises Project",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00070057
