project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P133288,Contract Award,OP00208030,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,460258.55,Month,8.0,243.0,SOLFLIX SA,365473,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00208030,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208030
P158791,Contract Award,OP00207995,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,USD,187950.0,Day,7.0,7.0,ACSYS S.A.,712205,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00207995,,AR-MDS-316083-GO-RFQ,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207995
P133288,Contract Award,OP00208023,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,676402.78,Month,10.0,304.0,FABRICA SRL,506969,Argentina,0.0,,4.0,0.0,Argentina,603604.20,Argentina; Argentina; Argentina; Argentina,USD; USD; USD,603604.20; 721455.60; 776997.00,Request for Bids,,,,1.0,OP00208023,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208023
P133288,Contract Award,OP00208025,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,644781.87,Month,10.0,304.0,FABRICA SRL,506969,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00208025,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208025
P133288,Contract Award,OP00208029,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,812254.75,Month,10.0,304.0,FABRICA SRL,506969,Argentina,0.0,,4.0,0.0,Argentina,914410.80,Argentina; Argentina; Argentina; Argentina,USD; USD,914410.80; 978161.29,Request for Bids,,,,1.0,OP00208029,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208029
P159929,Contract Award,OP00202010,Argentina,2022,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,works,,ARS,239170422.67,Month,12.0,365.0,AR.C.A S.A.,656604,Argentina,0.0,,6.0,0.0,Argentina,240122919.09,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS; ARS,240122919.09; 260774543.55; 242591249.73; 246227911.20; 243890564.38; 252503340.38,Request for Bids,,,,1.0,OP00202010,,AR-MININTERIOR-146775-CW-RFB,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00202010
P133288,Contract Award,OP00208026,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,680383.81,Month,10.0,304.0,FABRICA SRL,506969,Argentina,0.0,,6.0,0.0,Argentina,623045.70,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD; USD,623045.70; 799270.00; 760120.32,Request for Bids,,,,1.0,OP00208026,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208026
P159929,Contract Award,OP00208019,Argentina,2022,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,works,,ARS,66595978.03,Month,7.0,213.0,AR.C.A S.A.,656604,Argentina,0.0,,6.0,0.0,Argentina,68437477.52,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS; ARS,68562012.14; 70054411.56; 68437477.52; 68560864.32; 69659840.47; 70308624.01,Request for Bids,,,,1.0,OP00208019,,AR-MININTERIOR-146775-CW-RFB,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208019
P133288,Contract Award,OP00208027,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,856180.01,Month,10.0,304.0,SOLFLIX SA,365473,Argentina,0.0,,1.0,1.0,Argentina,917961.18,Argentina,USD,917961.18,Request for Bids,,,,1.0,OP00208027,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208027
P133288,Contract Award,OP00208021,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,226617.23,Month,8.0,243.0,FABRICA SRL,506969,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00208021,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208021
P133288,Contract Award,OP00208024,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,1106458.86,Month,10.0,304.0,FABRICA SRL,506969,Argentina,0.0,,2.0,0.0,Argentina,993154.96,Argentina; Argentina,USD; USD,993154.96; 1212588.00,Request for Bids,,,,1.0,OP00208024,,AR-SE-226417-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00208024
P133288,Contract Award,OP00207686,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,3934369.2,Month,10.0,304.0,DATASTAR ARGENTINA SA,625940,Argentina,0.0,,3.0,0.0,Argentina,3995008.01,Argentina; Argentina; Argentina,USD; USD,3995008.01; 5100793.97,Request for Bids,,,,1.0,OP00207686,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207686
P133288,Contract Award,OP00207683,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,2278727.55,Month,9.0,274.0,MEGA SRL,364908,Argentina,0.0,,5.0,0.0,Argentina,2730903.93,Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD; USD,3024804.36; 2730903.93; 3711054.25,Request for Bids,,,,1.0,OP00207683,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207683
P133288,Contract Award,OP00207681,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,2687482.77,Month,9.0,274.0,MULTIRADIO SA,654044,Argentina,0.0,,5.0,0.0,Argentina,2971093.24,Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD,2971093.24; 3628530.86,Request for Bids,,,,1.0,OP00207681,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207681
P133288,Contract Award,OP00207684,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,2210688.3,Month,8.0,243.0,DATASTAR ARGENTINA SA,625940,Argentina,0.0,,2.0,0.0,Argentina,2730903.92,Argentina; Argentina,USD; USD,2730903.92; 3021553.26,Request for Bids,,,,1.0,OP00207684,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207684
P133288,Contract Award,OP00207685,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,3974760.39,Month,9.0,274.0,DATASTAR ARGENTINA SA,625940,Argentina,0.0,,5.0,0.0,Argentina,4060052.8,Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD,4060052.8; 5375607.70,Request for Bids,,,,1.0,OP00207685,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207685
P133288,Contract Award,OP00207687,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,works,,USD,2952490.97,Month,9.0,274.0,MULTIRADIO SA,654044,Argentina,0.0,,5.0,0.0,Argentina,3042746.51,Argentina; Argentina; Argentina; Argentina; Argentina,USD; USD,3042746.51; 4123030.70,Request for Bids,,,,1.0,OP00207687,,AR-SE-254303-CW-RFB,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207687
P161798,Contract Award,OP00207500,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,3980.0,Month,2.0,61.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00207500,,AR-UCEPO-317263-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207500
P176781,General Procurement Notice,OP00207304,Argentina,2022,,World Bank,MDB-financed,,Social Protection; Public Administration - Social Protection,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00207304,,,Promoting Better Jobs through Integrated Labor and Skills Programs,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207304
P145686,Request for Expression of Interest,OP00195104,Argentina,2022,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,40000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00195104,,AR-UFOMC-300963-CS-QCBS,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00195104
P145686,Request for Expression of Interest,OP00195103,Argentina,2022,,World Bank,MDB-financed,IBRD86280,"Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management; Other Water Supply, Sanitation and Waste Management; Other Transportation; Other Public Administration; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,40000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00195103,,AR-UFOMC-300964-CS-QCBS,AR Flood Risk Management Support Project for the City of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00195103
P158791,Contract Award,OP00207146,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,ARS,21100000.0,Day,20.0,20.0,BURDEOS AUTOMOVILES SA,704209,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00207146,,AR-MDS-123789-GO-RFB,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207146
P158791,Contract Award,OP00207158,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,ARS,2729865.0,Day,15.0,15.0,VISAPAPEL SA,707154,Argentina,0.0,,1.0,1.0,,,,,,Request for Quotations,,,,1.0,OP00207158,,AR-MDS-274779-GO-RFQ,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00207158
P175669,Contract Award,OP00206911,Argentina,2022,,World Bank,MDB-financed,IBRD93350,"Public Administration - Agriculture, Fishing & Forestry; Tourism; Other Agriculture, Fishing and Forestry; Social Protection",consulting,,USD,22500.0,Month,3.0,91.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00206911,,AR-APN-312259-CS-INDV,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206911
P175669,Contract Award,OP00206944,Argentina,2022,,World Bank,MDB-financed,IBRD93350,"Public Administration - Agriculture, Fishing & Forestry; Tourism; Other Agriculture, Fishing and Forestry; Social Protection",consulting,,USD,22500.0,Month,3.0,91.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00206944,,AR-APN-312261-CS-INDV,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206944
P133288,Contract Award,OP00206683,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,5500.0,Day,225.0,225.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00206683,,AR-SE-286454-CS-INDV,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206683
P158791,Contract Award,OP00206674,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,USD,633297.6,Month,4.0,122.0,EXO S.A.,85791,Argentina,0.0,,2.0,0.0,Argentina,660348.00,Argentina; Argentina,USD; USD,660348.00; 745272.00,Request for Bids,,,,1.0,OP00206674,,AR-ANSES-147223-GO-RFB,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206674
P158791,Contract Award,OP00206673,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,goods,,USD,867513.6,Month,4.0,122.0,DINATECH,454405,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00206673,,AR-ANSES-147223-GO-RFB,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206673
P161798,Contract Award,OP00205459,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,4843.0,Month,3.0,91.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205459,,AR-UCEPO-302433-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205459
P159929,Contract Award,OP00206170,Argentina,2022,,World Bank,MDB-financed,IBRD87120,Sub-National Government; Public Administration - Financial Sector,works,,ARS,306877770.13,Month,12.0,365.0,PASALTO MATERIALES S.R.L.,704163,Argentina,0.0,,1.0,1.0,Argentina,539703142.83,Argentina,ARS,539703142.83,Request for Bids,,,,1.0,OP00206170,,AR-MDTH-244869-CW-RFB,Integrated Habitat and Housing Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206170
P133288,Contract Award,OP00206033,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,15100.0,Day,285.0,285.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00206033,,AR-SE-286424-CS-INDV,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00206033
P161798,Contract Award,OP00205979,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,5417.0,Month,2.0,61.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205979,,AR-UCEPO-312020-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205979
P158791,Contract Award,OP00205862,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,9000.0,Month,2.67,81.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205862,,AR-ANSES-262632-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205862
P158791,Contract Award,OP00205648,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,9000.0,Month,2.57,78.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205648,,AR-ANSES-262633-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205648
P158791,Contract Award,OP00205685,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,9000.0,Month,1.43,43.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205685,,AR-ANSES-262641-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205685
P158791,Contract Award,OP00205694,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,6000.0,Month,5.67,172.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205694,,AR-ANSES-262646-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205694
P158791,Contract Award,OP00205688,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,6000.0,Month,5.67,172.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205688,,AR-ANSES-262657-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205688
P133288,Contract Award,OP00205719,Argentina,2022,,World Bank,MDB-financed,IBRD84840,Renewable Energy Solar; Renewable Energy Solar,consulting,,USD,5500.0,Month,9.0,274.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205719,,AR-SE-286419-CS-INDV,Argentina Renewable Energy for Rural Areas Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205719
P158791,Contract Award,OP00205637,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,3000.0,Month,5.33,162.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205637,,AR-ANSES-262615-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205637
P158791,Contract Award,OP00205481,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,3000.0,Month,5.33,162.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205481,,AR-ANSES-262616-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205481
P163345,Request for Expression of Interest,OP00203045,Argentina,2022,,World Bank,MDB-financed,IBRD88530,Health; Public Administration - Health,consulting,,USD,19332584.64,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00203045,,AR-MSAL-319800-CS-QCBS,Supporting Effective Universal Health Coverage in Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00203045
P161798,Contract Award,OP00205497,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,5850.0,Month,1.0,30.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205497,,AR-UCEPO-302427-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205497
P161798,Contract Award,OP00205467,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,2603.0,Month,2.0,61.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205467,,AR-UCEPO-314612-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205467
P161798,Contract Award,OP00205511,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,2175.0,Month,1.0,30.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205511,,AR-UCEPO-319271-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205511
P161798,Contract Award,OP00205450,Argentina,2022,,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,4110.0,Month,2.0,61.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205450,,AR-UCEPO-280073-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205450
P158791,Contract Award,OP00205460,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,6000.0,Month,5.33,162.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205460,,AR-ANSES-262628-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205460
P158791,Contract Award,OP00205446,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,9000.0,Month,5.66,172.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205446,,AR-ANSES-262635-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205446
P158791,Contract Award,OP00205478,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,3000.0,Month,5.33,162.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205478,,AR-ANSES-262613-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205478
P158791,Contract Award,OP00205463,Argentina,2022,,World Bank,MDB-financed,IBRD86330,Social Protection; Public Administration - Social Protection,consulting,,USD,3000.0,Month,5.33,162.0,,,,,,,,,,,,,Individual Consultant Selection,,,,,OP00205463,,AR-ANSES-262614-CS-INDV,Children and Youth Protection Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00205463
