project_id,notice_type,notice_no,country,year_awarded,date_awarded,data_source,procurement_channel,funding_source,sector,project_type,contract_value_usd,contract_currency,contract_amount,contract_duration_original_unit,contract_duration_original,contract_duration_days,winning_firm_name,winning_firm_code,winning_firm_country,winning_firm_is_chinese,winning_firm_is_soe,number_of_bidders,if_single_bidder,bidder_country_lowest_price,bidder_lowest_price,bidder_country,bidder_price_currency,bidder_price,procurement_method,financing_linked_to_bid,financing_source_chinese,joint_venture,firm_registered_locally,record_id,awarded_date,bid_reference_no,project_name,contract_url
P175669,Contract Award,OP00412932,Argentina,2025,2025/11/19,World Bank,MDB-financed,IBRD93350,Agriculture,goods,,ARS,182585001.65,Day,90.0,90.0,ECOSAN S.A.,633241,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00412932,2025/11/19,AR-APN-284062-GO-RFB,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412932
P175669,Contract Award,OP00412938,Argentina,2025,2025/11/19,World Bank,MDB-financed,IBRD93350,Agriculture,goods,,ARS,218678779.75,Day,90.0,90.0,ECOSAN S.A.,633241,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00412938,2025/11/19,AR-APN-284062-GO-RFB,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412938
P175669,Contract Award,OP00412942,Argentina,2025,2025/11/19,World Bank,MDB-financed,IBRD93350,Agriculture,goods,,ARS,185794679.95,Day,90.0,90.0,ANDARIEGA SOLUCIONES HABITACIONALES,1010114,Argentina,0.0,,7.0,0.0,Argentina,188949601.65,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS,188949601.65,Request for Bids,,,,1.0,OP00412942,2025/11/19,AR-APN-284062-GO-RFB,Sustainable Recovery of Landscapes and Livelihoods in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412942
P168911,Contract Award,OP00412450,Argentina,2025,2025/11/28,World Bank,MDB-financed,IBRD89990,Tertiary Education; Primary Education; Public Administration - Education; Secondary Education,consulting,,USD,900000.0,Month,12.0,365.0,APCA ESPIN LABS-GRUPO MERCEL,992918,Argentina,0.0,,1.0,1.0,,,,,,Quality And Cost-Based Selection,,,,1.0,OP00412450,2025/11/28,AR-ME-358998-CS-QCBS-2,Improving Inclusion in Secondary and Higher Education,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412450
P175138,Contract Award,OP00412173,Argentina,2025,2025/10/07,World Bank,MDB-financed,IBRD92320,Railways; Public Administration - Transportation,goods,,USD,1307112.4,Month,24.0,730.0,CIMET S.A.,125493,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00412173,2025/10/07,AR-DGPPSE - ADIF-447702-GO-RFB,Buenos Aires – Mitre Passenger Railway Line Modernization Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412173
P175138,Contract Award,OP00412174,Argentina,2025,2025/10/07,World Bank,MDB-financed,IBRD92320,Railways; Public Administration - Transportation,goods,,USD,1614080.0,Month,10.0,304.0,CIMET S.A.,125493,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00412174,2025/10/07,AR-DGPPSE - ADIF-447702-GO-RFB,Buenos Aires – Mitre Passenger Railway Line Modernization Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00412174
P162316,Contract Award,OP00410030,Argentina,2025,2024/10/29,World Bank,MDB-financed,IBRD88670,Agriculture,goods,,USD,110808.0,Month,4.0,122.0,VIALERG S.A.,525626,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00410030,2024/10/29,AR-UCAR-347133-GO-RFB,Integrated Risk Management in the Rural Agroindustrial System,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00410030
P181985,Request for Expression of Interest,OP00410047,Argentina,2025,,World Bank,MDB-financed,TFC8847,,consulting,,USD,355000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00410047,,AR-MEYSP-509664-CS-QCBS-2,MPA on Infrastructure for Sustainable Mining in NW Argentina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00410047
P181970,Request for Expression of Interest,OP00406994,Argentina,2025,,World Bank,MDB-financed,TFC8842,ICT,consulting,,USD,40000.0,,,,,,,,,,,,,,,,Least Cost Selection,,,1.0,,OP00406994,,AR-U.P.E.F.E -509622-CS-LCS,GFPP - Sustainable Infrastructure for Tourism in Patagonia Phase 1 - Province of Neuquen,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00406994
P179534,Contract Award,OP00409714,Argentina,2025,2025/10/30,World Bank,MDB-financed,IBRD95410,Health,goods,,USD,248138.0,Day,150.0,150.0,DATCO SA,929889,Argentina,0.0,,2.0,0.0,Argentina,257302.00,Argentina; Argentina,USD; USD,257302.00; 272183.30,Request for Bids,,,,1.0,OP00409714,2025/10/30,AR-DPOMFB-476696-GO-RFB,Strengthening the Digital Health Agenda in the Province of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00409714
P181970,Request for Expression of Interest,OP00406987,Argentina,2025,,World Bank,MDB-financed,TFC8842,ICT,consulting,,USD,197500.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,1.0,,OP00406987,,AR-U.P.E.F.E -509627-CS-QCBS,GFPP - Sustainable Infrastructure for Tourism in Patagonia Phase 1 - Province of Neuquen,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00406987
P181970,Request for Expression of Interest,OP00406991,Argentina,2025,,World Bank,MDB-financed,TFC8842,ICT,consulting,,USD,50000.0,,,,,,,,,,,,,,,,Least Cost Selection,,,1.0,,OP00406991,,AR-U.P.E.F.E -509618-CS-LCS,GFPP - Sustainable Infrastructure for Tourism in Patagonia Phase 1 - Province of Neuquen,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00406991
P508558,General Procurement Notice,OP00407342,Argentina,2025,,World Bank,MDB-financed,,,,,USD,,,,,,,,,,,,,,,,,,,,,,OP00407342,,,Resilient Infrastructure for Regional Economic Development and Job Creation Phase 1 - Province of Ne,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00407342
P179534,Contract Award,OP00406618,Argentina,2025,2025/10/07,World Bank,MDB-financed,IBRD95410,Health,consulting,,USD,16265.0,Day,77.0,77.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00406618,2025/10/07,AR-DPOMFB-514749-CS-INDV,Strengthening the Digital Health Agenda in the Province of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00406618
P159843,Contract Award,OP00406048,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,goods,,ARS,81900000.0,Month,1.0,30.0,ALSINA WALTER LEONARDO,1031727,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00406048,2025/08/07,AR-OPISU-439517-GO-RFB..,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00406048
P161798,Contract Award,OP00405675,Argentina,2025,2025/08/28,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,5100.0,Day,137.0,137.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00405675,2025/08/28,AR-UCEPO-502818-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00405675
P161798,Contract Award,OP00405630,Argentina,2025,2025/07/31,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",consulting,,USD,6300.0,Day,182.0,182.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00405630,2025/07/31,AR-UCEPO-493771-CS-INDV,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00405630
P506846,Contract Award,OP00405077,Argentina,2025,2025/10/16,World Bank,MDB-financed,IBRD97400,transport,consulting,,USD,500000.0,Year,1.0,365.0,SINDICATURA GENERAL DE LA NACIÓN,976296,Argentina,0.0,,1.0,1.0,,,,,,Direct Selection,,,,1.0,OP00405077,2025/10/16,AR-DGPPSE-468267-CS-CDS,Support to the Sustainability and Equity of Public Transport Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00405077
P159843,Contract Award,OP00404755,Argentina,2025,2025/07/08,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,works,,ARS,2388048062.02,Day,360.0,360.0,CONSTRUMEX,449269,Argentina,0.0,,11.0,0.0,Argentina,0.01,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS,2749886430.95; 0.01; 2598086232.91; 2855172879.61; 3148699536.34; 2182398795.62; 2784080310.59; 3350497345.83; 3405811264.38; 2419438184.96; 4231076057.42,Request for Bids,,,,1.0,OP00404755,2025/07/08,AR-OPISU-478843-CW-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00404755
P159843,Contract Award,OP00404770,Argentina,2025,2025/05/06,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,works,,ARS,408832919.31,Day,180.0,180.0,BRIALES S.A,170039,Argentina,0.0,,5.0,0.0,Argentina,356654033.57,Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS,429399624.58; 552903664.96; 356654033.57; 439790612.9; 385478806.16,Request for Bids,,,,1.0,OP00404770,2025/05/06,AR-OPISU-468308-CW-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00404770
P159843,Contract Award,OP00404756,Argentina,2025,2025/07/08,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,works,,ARS,2340932299.94,Day,330.0,330.0,CONSTRUMEX,449269,Argentina,0.0,,11.0,0.0,Argentina,2188756367.62,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS; ARS,2750598569.48; 2548691613.07; 2703553043.30; 2660859421.43; 3111466576.95; 2188756367.62; 2609896525.01; 3197972196.98; 3276677892.54; 2308682576.37; 3981592592.11,Request for Bids,,,,1.0,OP00404756,2025/07/08,AR-OPISU-478843-CW-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00404756
P159843,Contract Award,OP00404762,Argentina,2025,2025/08/01,World Bank,MDB-financed,IBRD89910,Housing Construction; Sub-National Government; Social Protection; Water Supply; Sanitation,works,,ARS,1490524691.2,Day,270.0,270.0,CENTRO CONSTRUCCIONES S.A,201974,Argentina,0.0,,5.0,0.0,Argentina,1363521466.4,Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS; ARS,1430186350.81; 1777639542.07; 1363521466.4; 1445784791.66; 1597625564.42,Request for Bids,,,,1.0,OP00404762,2025/08/01,AR-OPISU-466077-CW-RFB,Metropolitan Buenos Aires Urban Transformation Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00404762
P181970,Contract Award,OP00402749,Argentina,2025,2025/10/03,World Bank,MDB-financed,TFC8842,,consulting,,USD,18000.0,Day,60.0,60.0,DAMARIS JAEL SERRA,1017060,Argentina,0.0,,1.0,1.0,,,,,,Direct Selection,,,,1.0,OP00402749,2025/10/03,AR-U.P.E.F.E -510417-CS-INDV,GFPP - Sustainable Infrastructure for Tourism in Patagonia Phase 1 - Province of Neuquen,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00402749
P181970,Contract Award,OP00402508,Argentina,2025,2025/10/20,World Bank,MDB-financed,TFC8842,,consulting,,USD,20000.0,Day,90.0,90.0,Individual Consultant,,Argentina,0.0,,1.0,1.0,,,,,,Individual Consultant Selection,,,,1.0,OP00402508,2025/10/20,AR-U.P.E.F.E -509632-CS-INDV,GFPP - Sustainable Infrastructure for Tourism in Patagonia Phase 1 - Province of Neuquen,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00402508
P178609,Invitation for Prequalification,OP00374102,Argentina,2025,,World Bank,MDB-financed,IBRD94550,Info & Communication,goods,,USD,18000000.0,,,,,,,,,,,,,,,,Request for Bids,,,,,OP00374102,,AR-SIP-461695-GO-RFB,Strengthening data infrastructure to close the digital gap in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00374102
P179534,Request for Expression of Interest,OP00401053,Argentina,2025,,World Bank,MDB-financed,IBRD95410,Health Facilities and Construction; Health; Public Administration - Health,consulting,,USD,1320000.0,,,,,,,,,,,,,,,,Quality And Cost-Based Selection,,,,,OP00401053,,AR-DPOMFB-503970-CS-QCBS,Strengthening the Digital Health Agenda in the Province of Buenos Aires,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00401053
P161798,Contract Award,OP00381884,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",goods,,ARS,1824890454.08,Day,60.0,60.0,CODIMAT S.A.,1014618,Argentina,0.0,,2.0,0.0,Argentina,2340431070.40,Argentina; Argentina,ARS,2340431070.40,Request for Bids,,,,1.0,OP00381884,2025/08/07,AR-UCEPO-496858-GO-RFB,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381884
P161798,Contract Award,OP00381860,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",goods,,ARS,519065592.98,Day,60.0,60.0,SANICENTRO S.A.,1015061,Argentina,0.0,,2.0,0.0,Argentina,806376799.80,Argentina; Argentina,ARS,806376799.80,Request for Bids,,,,1.0,OP00381860,2025/08/07,AR-UCEPO-496858-GO-RFB,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381860
P161798,Contract Award,OP00381887,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",goods,,ARS,786567057.0,Day,60.0,60.0,MEGACER S.R.L.,1014876,Argentina,0.0,,4.0,0.0,Argentina,789808305.60,Argentina; Argentina; Argentina; Argentina,ARS; ARS,883417764.38; 789808305.60,Request for Bids,,,,1.0,OP00381887,2025/08/07,AR-UCEPO-496858-GO-RFB,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381887
P161798,Contract Award,OP00381880,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",goods,,ARS,1447771910.4,Day,60.0,60.0,CODIMAT S.A.,1014618,Argentina,0.0,,2.0,0.0,Argentina,1914308434.50,Argentina; Argentina,ARS,1914308434.50,Request for Bids,,,,1.0,OP00381880,2025/08/07,AR-UCEPO-496858-GO-RFB,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381880
P161798,Contract Award,OP00381903,Argentina,2025,2025/08/07,World Bank,MDB-financed,IBRD87360,"Irrigation and Drainage; Other Water Supply, Sanitation and Waste Management; Public Administration - Water, Sanitation and Waste Management",goods,,ARS,135625403.0,Day,60.0,60.0,DÍAZ MATÍAS ALEJANDRO,1014567,Argentina,0.0,,7.0,0.0,Argentina,183297200.00,Argentina; Argentina; Argentina; Argentina; Argentina; Argentina; Argentina,ARS; ARS; ARS; ARS,183297200.00; 321267768.00; 242775000.00; 383679950.00,Request for Bids,,,,1.0,OP00381903,2025/08/07,AR-UCEPO-496858-GO-RFB,Salado Integrated River Basin Management Support Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381903
P178609,Contract Award,OP00381859,Argentina,2025,2025/09/25,World Bank,MDB-financed,IBRD94550,ICT Services; ICT Infrastructure; Public Administration - Information and Communications Technologies,consulting,,USD,2634604.8,Month,12.0,365.0,POSSUMUS SRL,1019613,Argentina,0.0,,1.0,1.0,,,,,,Request for Bids,,,,1.0,OP00381859,2025/09/25,AR-SIP-465938-NC-RFB,Strengthening data infrastructure to close the digital gap in Argentina Project,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00381859
